,bill,person,vote
972,s84-115,D000617,0
973,s84-115,D000627,0
974,s84-115,D000612,1
975,s84-115,D000604,1
976,s84-115,D000621,1
977,s84-115,D000623,0
978,s84-115,D000616,1
979,s84-115,D000610,0
980,s84-115,D000600,1
981,s84-115,D000624,0
982,s84-115,D000399,0
983,s84-115,D000625,1
984,s84-115,D000482,0
985,s84-115,D000614,1
986,s84-115,D000615,1
987,s84-115,D000533,1
988,s84-115,D000628,1
989,s84-115,E000288,0
990,s84-115,E000294,1
991,s84-115,E000179,0
992,s84-115,E000215,1
993,s84-115,E000297,0
994,s84-115,E000293,0
995,s84-115,E000296,0
996,s84-115,F000460,1
997,s84-115,F000464,1
998,s84-115,F000465,1
999,s84-115,F000466,1
1000,s84-115,F000459,1
1001,s84-115,F000461,1
1002,s84-115,F000449,1
1003,s84-115,F000454,0
1004,s84-115,F000450,1
1005,s84-115,F000462,0
1006,s84-115,F000448,1
1007,s84-115,F000372,1
1008,s84-115,F000455,0
1009,s84-115,G000571,0
1010,s84-115,G000578,1
1011,s84-115,G000579,1
1012,s84-115,G000574,0
1013,s84-115,G000559,0
1014,s84-115,G000580,1
1015,s84-115,G000563,1
1016,s84-115,G000552,1
1017,s84-115,G000581,0
1018,s84-115,G000289,1
1019,s84-115,G000565,1
1020,s84-115,G000583,1
1021,s84-115,G000566,1
1022,s84-115,G000377,1
1023,s84-115,G000560,1
1024,s84-115,G000577,1
1025,s84-115,G000546,1
1026,s84-115,G000553,0
1027,s84-115,G000410,0
1028,s84-115,G000568,1
1029,s84-115,G000551,0
1030,s84-115,G000576,1
1031,s84-115,G000558,1
1032,s84-115,G000535,0
1033,s84-115,H001050,0
1034,s84-115,H001045,1
1035,s84-115,H001052,1
1036,s84-115,H001053,1
1037,s84-115,H000324,0
1038,s84-115,H001064,0
1039,s84-115,H001036,1
1040,s84-115,H001071,1
1041,s84-115,H001077,1
1042,s84-115,H001038,0
1043,s84-115,H001072,1
1044,s84-115,H001047,0
1045,s84-115,H001065,1
1046,s84-115,H001074,1
1047,s84-115,H000874,0
1048,s84-115,H001067,1
1049,s84-115,H001068,0
1050,s84-115,H001058,1
1051,s84-115,H001059,1
1052,s84-115,H001048,1
1053,s84-115,H001073,1
1054,s84-115,I000056,1
1055,s84-115,J000032,0
1056,s84-115,J000298,0
1057,s84-115,J000294,0
1058,s84-115,J000290,1
1059,s84-115,J000297,1
1060,s84-115,J000288,0
1061,s84-115,J000299,1
1062,s84-115,J000292,1
1063,s84-115,J000126,0
1064,s84-115,J000174,1
1065,s84-115,J000255,0
1066,s84-115,J000289,1
1067,s84-115,J000295,1
1068,s84-115,K000009,0
1069,s84-115,K000386,1
1070,s84-115,K000375,1
1071,s84-115,K000385,0
1072,s84-115,K000388,1
1073,s84-115,K000376,1
1074,s84-115,K000379,0
1075,s84-115,K000389,0
1076,s84-115,K000390,0
1077,s84-115,K000380,0
1078,s84-115,K000381,0
1079,s84-115,K000188,0
1080,s84-115,K000362,1
1081,s84-115,K000210,1
1082,s84-115,K000378,1
1083,s84-115,K000387,1
1084,s84-115,K000391,0
1085,s84-115,K000382,1
1086,s84-115,K000392,1
1087,s84-115,L000573,1
1088,s84-115,L000585,1
1089,s84-115,L000578,1
1090,s84-115,L000564,1
1091,s84-115,L000567,1
1092,s84-115,L000559,0
1093,s84-115,L000560,0
1094,s84-115,L000557,0
1095,s84-115,L000566,1
1096,s84-115,L000581,0
1097,s84-115,L000586,0
1098,s84-115,L000551,0
1099,s84-115,L000263,0
1100,s84-115,L000287,0
1101,s84-115,L000587,1
1102,s84-115,L000582,0
1103,s84-115,L000563,0
1104,s84-115,L000554,1
1105,s84-115,L000565,1
1106,s84-115,L000397,0
1107,s84-115,L000576,1
1108,s84-115,L000583,1
1109,s84-115,L000584,1
1110,s84-115,L000579,0
1111,s84-115,L000480,0
1112,s84-115,L000491,1
1113,s84-115,L000569,1
1114,s84-115,L000580,0
1115,s84-115,L000570,0
1116,s84-115,L000562,0
1117,s84-115,M001193,1
1118,s84-115,M000087,0
1119,s84-115,M001185,1
1120,s84-115,M001158,1
1121,s84-115,M001179,1
1122,s84-115,M001198,1
1123,s84-115,M001184,1
1124,s84-115,M001199,1
1125,s84-115,M001163,0
1126,s84-115,M001165,1
1127,s84-115,M001157,1
1128,s84-115,M001177,1
1129,s84-115,M001143,0
1130,s84-115,M001200,0
1131,s84-115,M000312,0
1132,s84-115,M001156,1
1133,s84-115,M001180,1
1134,s84-115,M001159,1
1135,s84-115,M001166,0
1136,s84-115,M001197,1
1137,s84-115,M001187,1
1138,s84-115,M001181,1
1139,s84-115,M001137,0
1140,s84-115,M001188,0
1141,s84-115,M001189,1
1142,s84-115,M001201,1
1143,s84-115,M001194,1
1144,s84-115,M001195,1
1145,s84-115,M001160,0
1146,s84-115,M001196,1
1147,s84-115,M001190,1
1148,s84-115,M001182,0
1149,s84-115,M001202,0
1150,s84-115,M001151,1
1151,s84-115,N000002,0
1152,s84-115,N000179,0
1153,s84-115,N000015,0
1154,s84-115,N000189,1
1155,s84-115,N000184,1
1156,s84-115,N000127,1
1157,s84-115,N000188,1
1158,s84-115,N000181,1
1159,s84-115,O000171,1
1160,s84-115,O000170,0
1161,s84-115,O000168,1
1162,s84-115,P000601,1
1163,s84-115,P000034,0
1164,s84-115,P000609,1
1165,s84-115,P000613,1
1166,s84-115,P000096,1
1167,s84-115,P000594,1
1168,s84-115,P000604,0
1169,s84-115,P000588,1
1170,s84-115,P000197,0
1171,s84-115,P000593,1
1172,s84-115,P000605,1
1173,s84-115,P000608,0
1174,s84-115,P000258,1
1175,s84-115,P000597,0
1176,s84-115,P000606,1
1177,s84-115,P000607,0
1178,s84-115,P000592,1
1179,s84-115,P000611,1
1180,s84-115,P000598,0
1181,s84-115,P000602,0
1182,s84-115,P000599,1
1183,s84-115,P000523,0
1184,s84-115,P000591,0
1185,s84-115,Q000023,0
1186,s84-115,R000606,0
1187,s84-115,R000601,1
1188,s84-115,R000585,1
1189,s84-115,R000578,1
1190,s84-115,R000586,1
1191,s84-115,R000602,0
1192,s84-115,R000597,1
1193,s84-115,R000588,0
1194,s84-115,R000591,1
1195,s84-115,R000582,1
1196,s84-115,R000575,1
1197,s84-115,R000395,1
1198,s84-115,R000409,1
1199,s84-115,R000592,1
1200,s84-115,R000607,1
1201,s84-115,R000583,1
1202,s84-115,R000435,1
1203,s84-115,R000608,0
1204,s84-115,R000580,1
1205,s84-115,R000593,1
1206,s84-115,R000598,1
1207,s84-115,R000603,1
1208,s84-115,R000486,0
1209,s84-115,R000487,1
1210,s84-115,R000599,0
1211,s84-115,R000576,1
1212,s84-115,R000515,0
1213,s84-115,R000604,1
1214,s84-115,R000609,0
1215,s84-115,R000577,1
1216,s84-115,S001156,0
1217,s84-115,S000051,1
1218,s84-115,S001168,0
1219,s84-115,S001176,1
1220,s84-115,S001145,0
1221,s84-115,S001150,0
1222,s84-115,S001190,0
1223,s84-115,S001180,0
1224,s84-115,S001183,1
1225,s84-115,S000185,0
1226,s84-115,S001189,1
1227,s84-115,S001157,1
1228,s84-115,S000244,1
1229,s84-115,S000248,0
1230,s84-115,S000250,1
1231,s84-115,S001185,0
1232,s84-115,S001170,0
1233,s84-115,S000344,1
1234,s84-115,S000364,1
1235,s84-115,S001154,1
1236,s84-115,S001148,1
1237,s84-115,S001191,1
1238,s84-115,S001165,1
1239,s84-115,S000480,0
1240,s84-115,S001195,1
1241,s84-115,S001172,1
1242,s84-115,S000522,1
1243,s84-115,S000583,1
1244,s84-115,S000510,0
1245,s84-115,S001199,1
1246,s84-115,S001200,0
1247,s84-115,S001175,0
1248,s84-115,S001196,1
1249,s84-115,S001192,1
1250,s84-115,S001187,1
1251,s84-115,S001201,1
1252,s84-115,S001193,0
1253,s84-115,T000472,0
1254,s84-115,T000477,1
1255,s84-115,T000478,1
1256,s84-115,T000460,1
1257,s84-115,T000193,0
1258,s84-115,T000467,1
1259,s84-115,T000238,1
1260,s84-115,T000462,1
1261,s84-115,T000470,1
1262,s84-115,T000468,0
1263,s84-115,T000469,0
1264,s84-115,T000474,0
1265,s84-115,T000475,1
1266,s84-115,T000465,0
1267,s84-115,T000463,1
1268,s84-115,U000031,1
1269,s84-115,V000129,1
1270,s84-115,V000130,0
1271,s84-115,V000131,0
1272,s84-115,V000132,0
1273,s84-115,V000081,0
1274,s84-115,V000108,0
1275,s84-115,W000812,1
1276,s84-115,W000798,1
1277,s84-115,W000791,1
1278,s84-115,W000819,1
1279,s84-115,W000813,1
1280,s84-115,W000820,1
1281,s84-115,W000799,1
1282,s84-115,W000797,0
1283,s84-115,W000187,0
1284,s84-115,W000822,0
1285,s84-115,W000814,1
1286,s84-115,W000806,1
1287,s84-115,W000800,0
1288,s84-115,W000815,1
1289,s84-115,W000821,1
1290,s84-115,W000816,1
1291,s84-115,W000808,0
1292,s84-115,W000795,1
1293,s84-115,W000804,1
1294,s84-115,W000809,1
1295,s84-115,W000810,1
1296,s84-115,Y000062,0
1297,s84-115,Y000063,1
1298,s84-115,Y000065,1
1299,s84-115,Y000033,1
1300,s84-115,Y000066,1
1301,s84-115,Z000017,1
1302,s84-115,Z000018,0
1303,s84-115,R000570,0
1304,hr7-115,A000374,1
1305,hr7-115,A000370,0
1306,hr7-115,A000055,1
1307,hr7-115,A000371,0
1308,hr7-115,A000372,1
1309,hr7-115,A000367,1
1310,hr7-115,A000369,1
1311,hr7-115,A000375,1
1312,hr7-115,B001291,1
1313,hr7-115,B001298,1
1314,hr7-115,B001299,1
1315,hr7-115,B001269,1
1316,hr7-115,B001282,1
1317,hr7-115,B001300,0
1318,hr7-115,B000213,1
1319,hr7-115,B001270,0
1320,hr7-115,B001281,0
1321,hr7-115,B001287,0
1322,hr7-115,B001301,1
1323,hr7-115,B001292,0
1324,hr7-115,B001302,1
1325,hr7-115,B001257,1
1326,hr7-115,B000490,0
1327,hr7-115,B001293,1
1328,hr7-115,B001250,1
1329,hr7-115,B001273,1
1330,hr7-115,B001243,1
1331,hr7-115,B001294,1
1332,hr7-115,B000574,0
1333,hr7-115,B001303,0
1334,hr7-115,B001278,0
1335,hr7-115,B001295,1
1336,hr7-115,B001296,0
1337,hr7-115,B001227,0
1338,hr7-115,B000755,1
1339,hr7-115,B001290,1
1340,hr7-115,B001283,1
1341,hr7-115,B001274,1
1342,hr7-115,B001284,1
1343,hr7-115,B001304,0
1344,hr7-115,B001285,0
1345,hr7-115,B001260,1
1346,hr7-115,B001297,1
1347,hr7-115,B001275,1
1348,hr7-115,B001305,1
1349,hr7-115,B001248,1
1350,hr7-115,B001286,0
1351,hr7-115,B001251,0
1352,hr7-115,B001289,1
1353,hr7-115,C000059,1
1354,hr7-115,C001037,0
1355,hr7-115,C001112,0
1356,hr7-115,C001097,0
1357,hr7-115,C001072,0
1358,hr7-115,C001103,1
1359,hr7-115,C001051,1
1360,hr7-115,C001090,0
1361,hr7-115,C001066,0
1362,hr7-115,C001091,0
1363,hr7-115,C000266,1
1364,hr7-115,C001076,1
1365,hr7-115,C001109,1
1366,hr7-115,C001080,0
1367,hr7-115,C001084,0
1368,hr7-115,C001101,0
1369,hr7-115,C001067,0
1370,hr7-115,C001049,0
1371,hr7-115,C001061,0
1372,hr7-115,C000537,0
1373,hr7-115,C001077,1
1374,hr7-115,C001068,0
1375,hr7-115,C001053,1
1376,hr7-115,C001093,1
1377,hr7-115,C001092,1
1378,hr7-115,C001108,1
1379,hr7-115,C001105,1
1380,hr7-115,C001062,1
1381,hr7-115,C001078,0
1382,hr7-115,C000714,0
1383,hr7-115,C001094,1
1384,hr7-115,C000754,0
1385,hr7-115,C001110,0
1386,hr7-115,C001059,0
1387,hr7-115,C001106,1
1388,hr7-115,C001069,0
1389,hr7-115,C001096,1
1390,hr7-115,C001087,1
1391,hr7-115,C001111,0
1392,hr7-115,C001038,0
1393,hr7-115,C001063,1
1394,hr7-115,C001048,1
1395,hr7-115,C000984,0
1396,hr7-115,C001107,1
1397,hr7-115,D000626,1
1398,hr7-115,D000598,0
1399,hr7-115,D000096,0
1400,hr7-115,D000619,1
1401,hr7-115,D000191,0
1402,hr7-115,D000197,0
1403,hr7-115,D000620,0
1404,hr7-115,D000216,0
1405,hr7-115,D000617,0
1406,hr7-115,D000627,0
1407,hr7-115,D000612,1
1408,hr7-115,D000604,1
1409,hr7-115,D000621,1
1410,hr7-115,D000623,0
1411,hr7-115,D000616,1
1412,hr7-115,D000610,0
1413,hr7-115,D000600,1
1414,hr7-115,D000624,0
1415,hr7-115,D000399,0
1416,hr7-115,D000625,1
1417,hr7-115,D000482,0
1418,hr7-115,D000614,1
1419,hr7-115,D000615,1
1420,hr7-115,D000533,1
1421,hr7-115,D000628,1
1422,hr7-115,E000288,0
1423,hr7-115,E000294,1
1424,hr7-115,E000179,0
1425,hr7-115,E000215,0
1426,hr7-115,E000297,0
1427,hr7-115,E000293,0
1428,hr7-115,E000296,0
1429,hr7-115,F000460,1
1430,hr7-115,F000464,1
1431,hr7-115,F000465,1
1432,hr7-115,F000466,1
1433,hr7-115,F000459,1
1434,hr7-115,F000461,1
1435,hr7-115,F000449,1
1436,hr7-115,F000454,0
1437,hr7-115,F000450,1
1438,hr7-115,F000462,0
1439,hr7-115,F000448,1
1440,hr7-115,F000372,1
1441,hr7-115,F000455,0
1442,hr7-115,G000571,0
1443,hr7-115,G000578,1
1444,hr7-115,G000579,1
1445,hr7-115,G000574,0
1446,hr7-115,G000559,0
1447,hr7-115,G000580,1
1448,hr7-115,G000563,1
1449,hr7-115,G000552,1
1450,hr7-115,G000581,0
1451,hr7-115,G000289,1
1452,hr7-115,G000565,1
1453,hr7-115,G000583,0
1454,hr7-115,G000566,1
1455,hr7-115,G000377,1
1456,hr7-115,G000560,1
1457,hr7-115,G000577,1
1458,hr7-115,G000546,1
1459,hr7-115,G000553,0
1460,hr7-115,G000410,0
1461,hr7-115,G000568,1
1462,hr7-115,G000551,0
1463,hr7-115,G000576,1
1464,hr7-115,G000558,1
1465,hr7-115,G000535,0
1466,hr7-115,H001050,0
1467,hr7-115,H001045,1
1468,hr7-115,H001052,1
1469,hr7-115,H001053,1
1470,hr7-115,H000324,0
1471,hr7-115,H001064,0
1472,hr7-115,H001036,1
1473,hr7-115,H001056,1
1474,hr7-115,H001071,1
1475,hr7-115,H001077,1
1476,hr7-115,H001038,0
1477,hr7-115,H001072,1
1478,hr7-115,H001047,0
1479,hr7-115,H001065,1
1480,hr7-115,H001074,1
1481,hr7-115,H000874,0
1482,hr7-115,H001067,1
1483,hr7-115,H001068,0
1484,hr7-115,H001058,1
1485,hr7-115,H001059,1
1486,hr7-115,H001048,1
1487,hr7-115,H001073,1
1488,hr7-115,I000056,1
1489,hr7-115,J000032,0
1490,hr7-115,J000298,0
1491,hr7-115,J000294,0
1492,hr7-115,J000290,1
1493,hr7-115,J000297,1
1494,hr7-115,J000288,0
1495,hr7-115,J000299,1
1496,hr7-115,J000292,1
1497,hr7-115,J000126,0
1498,hr7-115,J000174,1
1499,hr7-115,J000255,0
1500,hr7-115,J000289,1
1501,hr7-115,J000295,1
1502,hr7-115,K000009,0
1503,hr7-115,K000386,1
1504,hr7-115,K000375,0
1505,hr7-115,K000385,0
1506,hr7-115,K000388,1
1507,hr7-115,K000376,1
1508,hr7-115,K000379,0
1509,hr7-115,K000389,0
1510,hr7-115,K000390,0
1511,hr7-115,K000380,0
1512,hr7-115,K000381,0
1513,hr7-115,K000188,0
1514,hr7-115,K000362,1
1515,hr7-115,K000210,1
1516,hr7-115,K000378,1
1517,hr7-115,K000387,1
1518,hr7-115,K000391,0
1519,hr7-115,K000382,0
1520,hr7-115,K000392,1
1521,hr7-115,L000573,1
1522,hr7-115,L000585,1
1523,hr7-115,L000578,1
1524,hr7-115,L000564,1
1525,hr7-115,L000567,1
1526,hr7-115,L000559,0
1527,hr7-115,L000560,0
1528,hr7-115,L000557,0
1529,hr7-115,L000566,1
1530,hr7-115,L000581,0
1531,hr7-115,L000586,0
1532,hr7-115,L000551,0
1533,hr7-115,L000263,0
1534,hr7-115,L000287,0
1535,hr7-115,L000587,1
1536,hr7-115,L000582,0
1537,hr7-115,L000563,1
1538,hr7-115,L000554,1
1539,hr7-115,L000565,0
1540,hr7-115,L000397,0
1541,hr7-115,L000576,1
1542,hr7-115,L000583,1
1543,hr7-115,L000584,1
1544,hr7-115,L000579,0
1545,hr7-115,L000480,0
1546,hr7-115,L000491,1
1547,hr7-115,L000569,1
1548,hr7-115,L000580,0
1549,hr7-115,L000570,0
1550,hr7-115,L000562,0
1551,hr7-115,M001193,1
1552,hr7-115,M000087,0
1553,hr7-115,M001185,0
1554,hr7-115,M001158,1
1555,hr7-115,M001179,1
1556,hr7-115,M001198,1
1557,hr7-115,M001184,1
1558,hr7-115,M001199,1
1559,hr7-115,M001163,0
1560,hr7-115,M001165,1
1561,hr7-115,M001157,1
1562,hr7-115,M001177,1
1563,hr7-115,M001143,0
1564,hr7-115,M001200,0
1565,hr7-115,M000312,0
1566,hr7-115,M001156,1
1567,hr7-115,M001180,1
1568,hr7-115,M001159,1
1569,hr7-115,M001166,0
1570,hr7-115,M001197,1
1571,hr7-115,M001187,1
1572,hr7-115,M001181,1
1573,hr7-115,M001137,0
1574,hr7-115,M001188,0
1575,hr7-115,M001189,1
1576,hr7-115,M001201,1
1577,hr7-115,M001194,1
1578,hr7-115,M001195,1
1579,hr7-115,M001160,0
1580,hr7-115,M001196,0
1581,hr7-115,M001190,1
1582,hr7-115,M001182,0
1583,hr7-115,M001202,0
1584,hr7-115,M001151,1
1585,hr7-115,N000002,0
1586,hr7-115,N000179,0
1587,hr7-115,N000015,0
1588,hr7-115,N000189,1
1589,hr7-115,N000184,1
1590,hr7-115,N000127,0
1591,hr7-115,N000188,0
1592,hr7-115,N000181,1
1593,hr7-115,O000171,0
1594,hr7-115,O000170,0
1595,hr7-115,O000168,1
1596,hr7-115,P000601,1
1597,hr7-115,P000034,0
1598,hr7-115,P000609,1
1599,hr7-115,P000613,0
1600,hr7-115,P000096,0
1601,hr7-115,P000594,1
1602,hr7-115,P000604,0
1603,hr7-115,P000588,1
1604,hr7-115,P000197,0
1605,hr7-115,P000593,0
1606,hr7-115,P000605,1
1607,hr7-115,P000608,0
1608,hr7-115,P000258,1
1609,hr7-115,P000597,0
1610,hr7-115,P000606,1
1611,hr7-115,P000607,0
1612,hr7-115,P000592,1
1613,hr7-115,P000611,1
1614,hr7-115,P000598,0
1615,hr7-115,P000599,1
1616,hr7-115,P000523,0
1617,hr7-115,P000591,0
1618,hr7-115,Q000023,0
1619,hr7-115,R000606,0
1620,hr7-115,R000601,1
1621,hr7-115,R000585,1
1622,hr7-115,R000578,1
1623,hr7-115,R000586,1
1624,hr7-115,R000602,0
1625,hr7-115,R000597,1
1626,hr7-115,R000588,0
1627,hr7-115,R000591,1
1628,hr7-115,R000582,1
1629,hr7-115,R000575,1
1630,hr7-115,R000395,1
1631,hr7-115,R000409,1
1632,hr7-115,R000592,1
1633,hr7-115,R000607,1
1634,hr7-115,R000583,1
1635,hr7-115,R000435,1
1636,hr7-115,R000608,0
1637,hr7-115,R000580,1
1638,hr7-115,R000593,1
1639,hr7-115,R000598,1
1640,hr7-115,R000603,1
1641,hr7-115,R000486,0
1642,hr7-115,R000487,1
1643,hr7-115,R000599,0
1644,hr7-115,R000576,0
1645,hr7-115,R000515,0
1646,hr7-115,R000604,1
1647,hr7-115,R000609,1
1648,hr7-115,R000577,0
1649,hr7-115,S001156,0
1650,hr7-115,S000051,1
1651,hr7-115,S001168,0
1652,hr7-115,S001176,1
1653,hr7-115,S001145,0
1654,hr7-115,S001150,0
1655,hr7-115,S001190,0
1656,hr7-115,S001180,0
1657,hr7-115,S001183,1
1658,hr7-115,S000185,0
1659,hr7-115,S001189,1
1660,hr7-115,S001157,0
1661,hr7-115,S000244,1
1662,hr7-115,S000248,0
1663,hr7-115,S000250,1
1664,hr7-115,S001185,0
1665,hr7-115,S001170,0
1666,hr7-115,S000344,0
1667,hr7-115,S000364,1
1668,hr7-115,S001154,1
1669,hr7-115,S001148,1
1670,hr7-115,S001191,0
1671,hr7-115,S001165,0
1672,hr7-115,S000480,0
1673,hr7-115,S001195,1
1674,hr7-115,S001172,1
1675,hr7-115,S000522,1
1676,hr7-115,S000583,1
1677,hr7-115,S000510,0
1678,hr7-115,S001199,1
1679,hr7-115,S001200,0
1680,hr7-115,S001175,0
1681,hr7-115,S001196,1
1682,hr7-115,S001192,1
1683,hr7-115,S001187,1
1684,hr7-115,S001201,0
1685,hr7-115,S001193,0
1686,hr7-115,T000472,0
1687,hr7-115,T000477,1
1688,hr7-115,T000478,1
1689,hr7-115,T000460,0
1690,hr7-115,T000193,0
1691,hr7-115,T000467,1
1692,hr7-115,T000238,1
1693,hr7-115,T000462,1
1694,hr7-115,T000470,1
1695,hr7-115,T000468,0
1696,hr7-115,T000469,0
1697,hr7-115,T000474,0
1698,hr7-115,T000475,1
1699,hr7-115,T000465,0
1700,hr7-115,T000463,1
1701,hr7-115,U000031,1
1702,hr7-115,V000129,1
1703,hr7-115,V000130,0
1704,hr7-115,V000131,0
1705,hr7-115,V000132,0
1706,hr7-115,V000081,0
1707,hr7-115,V000108,0
1708,hr7-115,W000812,1
1709,hr7-115,W000798,1
1710,hr7-115,W000791,1
1711,hr7-115,W000819,1
1712,hr7-115,W000813,1
1713,hr7-115,W000820,1
1714,hr7-115,W000799,0
1715,hr7-115,W000797,0
1716,hr7-115,W000187,0
1717,hr7-115,W000822,0
1718,hr7-115,W000814,1
1719,hr7-115,W000806,1
1720,hr7-115,W000800,0
1721,hr7-115,W000815,1
1722,hr7-115,W000821,1
1723,hr7-115,W000816,1
1724,hr7-115,W000808,0
1725,hr7-115,W000795,1
1726,hr7-115,W000804,1
1727,hr7-115,W000809,1
1728,hr7-115,W000810,1
1729,hr7-115,Y000062,0
1730,hr7-115,Y000063,1
1731,hr7-115,Y000065,1
1732,hr7-115,Y000033,1
1733,hr7-115,Y000066,1
1734,hr7-115,Z000017,1
1735,hr7-115,Z000018,0
1736,hr7-115,R000570,0
1737,hjres41-115,A000374,1
1738,hjres41-115,A000370,0
1739,hjres41-115,A000055,1
1740,hjres41-115,A000371,0
1741,hjres41-115,A000372,1
1742,hjres41-115,A000367,1
1743,hjres41-115,A000369,1
1744,hjres41-115,A000375,1
1745,hjres41-115,B001291,1
1746,hjres41-115,B001298,1
1747,hjres41-115,B001299,1
1748,hjres41-115,B001269,1
1749,hjres41-115,B001282,1
1750,hjres41-115,B001300,0
1751,hjres41-115,B000213,1
1752,hjres41-115,B001270,0
1753,hjres41-115,B001281,0
1754,hjres41-115,B001287,0
1755,hjres41-115,B001301,1
1756,hjres41-115,B001292,0
1757,hjres41-115,B001302,1
1758,hjres41-115,B001257,1
1759,hjres41-115,B000490,0
1760,hjres41-115,B001293,1
1761,hjres41-115,B001250,1
1762,hjres41-115,B001273,1
1763,hjres41-115,B001243,1
1764,hjres41-115,B001294,1
1765,hjres41-115,B000574,0
1766,hjres41-115,B001303,0
1767,hjres41-115,B001278,0
1768,hjres41-115,B001295,1
1769,hjres41-115,B001296,0
1770,hjres41-115,B001227,0
1771,hjres41-115,B000755,1
1772,hjres41-115,B001290,1
1773,hjres41-115,B001283,1
1774,hjres41-115,B001274,1
1775,hjres41-115,B001284,1
1776,hjres41-115,B001304,0
1777,hjres41-115,B001285,0
1778,hjres41-115,B001260,1
1779,hjres41-115,B001297,1
1780,hjres41-115,B001275,1
1781,hjres41-115,B001305,1
1782,hjres41-115,B001248,1
1783,hjres41-115,B001286,0
1784,hjres41-115,B001251,0
1785,hjres41-115,B001289,1
1786,hjres41-115,C000059,1
1787,hjres41-115,C001037,0
1788,hjres41-115,C001112,0
1789,hjres41-115,C001097,0
1790,hjres41-115,C001072,0
1791,hjres41-115,C001103,1
1792,hjres41-115,C001051,1
1793,hjres41-115,C001090,0
1794,hjres41-115,C001066,0
1795,hjres41-115,C001091,0
1796,hjres41-115,C000266,1
1797,hjres41-115,C001076,1
1798,hjres41-115,C001109,1
1799,hjres41-115,C001080,0
1800,hjres41-115,C001084,0
1801,hjres41-115,C001101,0
1802,hjres41-115,C001067,0
1803,hjres41-115,C001049,0
1804,hjres41-115,C001061,0
1805,hjres41-115,C000537,0
1806,hjres41-115,C001077,1
1807,hjres41-115,C001068,0
1808,hjres41-115,C001053,1
1809,hjres41-115,C001093,1
1810,hjres41-115,C001092,1
1811,hjres41-115,C001108,1
1812,hjres41-115,C001105,1
1813,hjres41-115,C001062,1
1814,hjres41-115,C001078,0
1815,hjres41-115,C000714,0
1816,hjres41-115,C001094,1
1817,hjres41-115,C000754,0
1818,hjres41-115,C001110,0
1819,hjres41-115,C001059,0
1820,hjres41-115,C001106,1
1821,hjres41-115,C001069,0
1822,hjres41-115,C001096,1
1823,hjres41-115,C001087,1
1824,hjres41-115,C001111,0
1825,hjres41-115,C001038,0
1826,hjres41-115,C001063,1
1827,hjres41-115,C001048,1
1828,hjres41-115,C000984,0
1829,hjres41-115,C001107,1
1830,hjres41-115,D000626,1
1831,hjres41-115,D000598,0
1832,hjres41-115,D000096,0
1833,hjres41-115,D000619,1
1834,hjres41-115,D000191,0
1835,hjres41-115,D000197,0
1836,hjres41-115,D000620,0
1837,hjres41-115,D000216,0
1838,hjres41-115,D000617,0
1839,hjres41-115,D000627,0
1840,hjres41-115,D000612,1
1841,hjres41-115,D000604,1
1842,hjres41-115,D000621,1
1843,hjres41-115,D000623,0
1844,hjres41-115,D000616,1
1845,hjres41-115,D000610,0
1846,hjres41-115,D000600,1
1847,hjres41-115,D000624,0
1848,hjres41-115,D000399,0
1849,hjres41-115,D000625,1
1850,hjres41-115,D000482,0
1851,hjres41-115,D000614,1
1852,hjres41-115,D000615,1
1853,hjres41-115,D000533,1
1854,hjres41-115,D000628,1
1855,hjres41-115,E000288,0
1856,hjres41-115,E000294,1
1857,hjres41-115,E000179,0
1858,hjres41-115,E000215,0
1859,hjres41-115,E000297,0
1860,hjres41-115,E000293,0
1861,hjres41-115,E000296,0
1862,hjres41-115,F000460,1
1863,hjres41-115,F000464,1
1864,hjres41-115,F000465,1
1865,hjres41-115,F000466,0
1866,hjres41-115,F000459,1
1867,hjres41-115,F000461,1
